scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_inlined_instr_10_4   ,   21.987ms ,   19.490ms ,    0.000ms ,   20.639ms ,   18.156ms ,    0.000ms ,   21.768ms ,    7.129ms ,    7.139ms ,    0.000ms ,    0.000ms ,    3.690ms ,    3.677ms ,    0.000ms ,    0.000ms ,    1.033ms ,    1.034ms ,    0.000ms ,    0.000ms ,    0.622ms ,    0.625ms ,    0.000ms ,    0.000ms ,    8.165ms ,    5.681ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_20_4   ,   24.415ms ,   22.308ms ,    0.000ms ,   23.185ms ,   21.081ms ,    0.000ms ,   24.171ms ,    8.029ms ,    8.036ms ,    0.000ms ,    0.000ms ,    6.260ms ,    6.263ms ,    0.000ms ,    0.000ms ,    0.798ms ,    0.787ms ,    0.000ms ,    0.000ms ,    0.582ms ,    0.578ms ,    0.000ms ,    0.000ms ,    7.516ms ,    5.417ms ,    0.000ms ,    0.000ms
sublime         , ssbo_instr_combo_4        ,   19.222ms ,   12.690ms ,    0.000ms ,   18.001ms ,   11.471ms ,    0.000ms ,   19.031ms ,    3.451ms ,    3.455ms ,    0.000ms ,    0.000ms ,    1.266ms ,    1.269ms ,    0.000ms ,    0.000ms ,    0.789ms ,    0.781ms ,    0.000ms ,    0.000ms ,    0.596ms ,    0.593ms ,    0.000ms ,    0.000ms ,   11.899ms ,    5.373ms ,    0.000ms ,    0.000ms
sublime         , ssbo_instr_combo_6        ,   23.294ms ,   15.006ms ,    0.000ms ,   22.052ms ,   13.775ms ,    0.000ms ,   23.085ms ,    3.462ms ,    3.457ms ,    0.000ms ,    0.000ms ,    1.248ms ,    1.257ms ,    0.000ms ,    0.000ms ,    0.951ms ,    0.936ms ,    0.000ms ,    0.000ms ,    0.605ms ,    0.611ms ,    0.000ms ,    0.000ms ,   15.786ms ,    7.514ms ,    0.000ms ,    0.000ms
sublime         , ssbo_instr_combo_8        ,   25.194ms ,   15.592ms ,    0.000ms ,   23.969ms ,   14.374ms ,    0.000ms ,   24.974ms ,    3.427ms ,    3.436ms ,    0.000ms ,    0.000ms ,    1.265ms ,    1.262ms ,    0.000ms ,    0.000ms ,    0.824ms ,    0.907ms ,    0.000ms ,    0.000ms ,    0.583ms ,    0.587ms ,    0.000ms ,    0.000ms ,   17.870ms ,    8.182ms ,    0.000ms ,    0.000ms
sublime         , ssbo_instr_combo_10       ,   33.716ms ,   16.308ms ,    0.000ms ,   32.478ms ,   15.091ms ,    0.000ms ,   33.477ms ,    3.428ms ,    3.433ms ,    0.000ms ,    0.000ms ,    1.271ms ,    1.270ms ,    0.000ms ,    0.000ms ,    0.793ms ,    0.789ms ,    0.000ms ,    0.000ms ,    0.588ms ,    0.589ms ,    0.000ms ,    0.000ms ,   26.398ms ,    9.010ms ,    0.000ms ,    0.000ms
sublime         , ssbo_instr_combo_20       ,   53.545ms ,   21.902ms ,    0.000ms ,   52.139ms ,   20.501ms ,    0.000ms ,   53.232ms ,    3.839ms ,    3.839ms ,    0.000ms ,    0.000ms ,    1.318ms ,    1.316ms ,    0.000ms ,    0.000ms ,    1.077ms ,    1.066ms ,    0.000ms ,    0.000ms ,    0.670ms ,    0.675ms ,    0.000ms ,    0.000ms ,   45.235ms ,   13.605ms ,    0.000ms ,    0.000ms
sublime         , one_ssbo_ext_no_sdf       ,   18.283ms ,   15.860ms ,    0.000ms ,   16.939ms ,   14.524ms ,    0.000ms ,   18.111ms ,    5.259ms ,    5.257ms ,    0.000ms ,    0.000ms ,    1.432ms ,    1.436ms ,    0.000ms ,    0.000ms ,    0.920ms ,    0.915ms ,    0.000ms ,    0.000ms ,    0.643ms ,    0.650ms ,    0.000ms ,    0.000ms ,    8.685ms ,    6.266ms ,    0.000ms ,    0.000ms
sublime         , one_ssbo_ext_sdf_list     ,   27.425ms ,   18.671ms ,    0.000ms ,   26.056ms ,   17.321ms ,    0.000ms ,   27.163ms ,    6.768ms ,    6.773ms ,    0.000ms ,    0.000ms ,    2.525ms ,    2.524ms ,    0.000ms ,    0.000ms ,    0.869ms ,    0.862ms ,    0.000ms ,    0.000ms ,    0.641ms ,    0.644ms ,    0.000ms ,    0.000ms ,   15.253ms ,    6.518ms ,    0.000ms ,    0.000ms
sublime         , one_ssbo_ext_one_sdf      ,   24.170ms ,   19.346ms ,    0.000ms ,   22.801ms ,   17.999ms ,    0.000ms ,   23.933ms ,    7.138ms ,    7.151ms ,    0.000ms ,    0.000ms ,    2.510ms ,    2.520ms ,    0.000ms ,    0.000ms ,    0.967ms ,    0.945ms ,    0.000ms ,    0.000ms ,    0.652ms ,    0.657ms ,    0.000ms ,    0.000ms ,   11.534ms ,    6.726ms ,    0.000ms ,    0.000ms
