scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_inlined_instr_10_10  ,   72.243ms ,   78.125ms ,   71.584ms ,   17.400ms ,   31.250ms ,   53.819ms ,   71.559ms ,    2.933ms ,    0.000ms ,    0.155ms ,    0.000ms ,    2.715ms ,    0.000ms ,    0.526ms ,    0.294ms ,    0.787ms ,    0.000ms ,    0.334ms ,    0.213ms ,    0.860ms ,    0.000ms ,   43.261ms ,   43.128ms ,   10.105ms ,   31.250ms ,    9.544ms ,    9.413ms
sublime         , ssbo_inlined_instr_20_20  ,  131.788ms ,  125.000ms ,  131.065ms ,   25.477ms ,   15.625ms ,   94.778ms ,  130.263ms ,    3.739ms ,    0.000ms ,    0.155ms ,    0.000ms ,    5.018ms ,   15.625ms ,    4.710ms ,    4.483ms ,    1.087ms ,    0.000ms ,    0.337ms ,    0.210ms ,    1.145ms ,    0.000ms ,   77.227ms ,   77.101ms ,   14.488ms ,    0.000ms ,   12.349ms ,   12.223ms
sublime         , ssbo_inlined_instr_4_6    ,   83.106ms ,   93.750ms ,   82.561ms ,   18.975ms ,    0.000ms ,   55.242ms ,   82.282ms ,    2.559ms ,    0.000ms ,    0.073ms ,    0.000ms ,    1.523ms ,    0.000ms ,    0.181ms ,    0.058ms ,    0.854ms ,    0.000ms ,    0.326ms ,    0.203ms ,    0.951ms ,    0.000ms ,   42.675ms ,   42.555ms ,   13.088ms ,    0.000ms ,   11.987ms ,   11.879ms
sublime         , ssbo_inlined_instr_4_8    ,   79.865ms ,   62.500ms ,   79.281ms ,   20.775ms ,   31.250ms ,   57.624ms ,   79.258ms ,    2.794ms ,    0.000ms ,    0.068ms ,    0.000ms ,    1.623ms ,    0.000ms ,    0.178ms ,    0.060ms ,    1.028ms ,   15.625ms ,    0.322ms ,    0.201ms ,    1.080ms ,    0.000ms ,   42.114ms ,   41.980ms ,   14.250ms ,   15.625ms ,   14.942ms ,   14.820ms
sublime         , ssbo_inlined_instr_4_10   ,   67.638ms ,   62.500ms ,   67.267ms ,   15.854ms ,    0.000ms ,   53.023ms ,   67.008ms ,    2.497ms ,    0.000ms ,    0.071ms ,    0.000ms ,    1.514ms ,    0.000ms ,    0.174ms ,    0.061ms ,    0.824ms ,    0.000ms ,    0.323ms ,    0.201ms ,    0.888ms ,    0.000ms ,   43.903ms ,   43.780ms ,   10.131ms ,    0.000ms ,    8.552ms ,    8.437ms
sublime         , ssbo_inlined_instr_4_20   ,   99.555ms ,  109.375ms ,   99.191ms ,   16.323ms ,    0.000ms ,   84.076ms ,   98.290ms ,    2.566ms ,    0.000ms ,    0.070ms ,    0.000ms ,    1.516ms ,    0.000ms ,    0.180ms ,    0.055ms ,    0.897ms ,    0.000ms ,    0.319ms ,    0.205ms ,    0.923ms ,    0.000ms ,   73.115ms ,   72.998ms ,   10.421ms ,    0.000ms ,   10.392ms ,   10.285ms
sublime         , ssbo_inlined_instr_6_4    ,   64.254ms ,   62.500ms ,   63.824ms ,   16.701ms ,   15.625ms ,   47.074ms ,   63.639ms ,    2.635ms ,    0.000ms ,    0.059ms ,    0.000ms ,    1.917ms ,    0.000ms ,    0.184ms ,    0.058ms ,    0.873ms ,    0.000ms ,    0.322ms ,    0.201ms ,    0.924ms ,    0.000ms ,   37.104ms ,   36.982ms ,   10.352ms ,   15.625ms ,    9.405ms ,    9.286ms
sublime         , ssbo_inlined_instr_8_4    ,   64.842ms ,   62.500ms ,   64.399ms ,   16.295ms ,   15.625ms ,   47.554ms ,   64.231ms ,    2.698ms ,    0.000ms ,    0.070ms ,    0.000ms ,    2.281ms ,    0.000ms ,    0.180ms ,    0.063ms ,    0.796ms ,    0.000ms ,    0.321ms ,    0.206ms ,    0.866ms ,    0.000ms ,   38.297ms ,   38.173ms ,    9.654ms ,   15.625ms ,    8.687ms ,    8.561ms
sublime         , ssbo_inlined_instr_10_4   ,   66.865ms ,   62.500ms ,   66.180ms ,   17.621ms ,    0.000ms ,   48.109ms ,   66.199ms ,    3.053ms ,    0.000ms ,    0.152ms ,    0.000ms ,    2.821ms ,    0.000ms ,    0.514ms ,    0.296ms ,    0.858ms ,    0.000ms ,    0.339ms ,    0.201ms ,    0.882ms ,    0.000ms ,   37.962ms ,   37.847ms ,   10.007ms ,    0.000ms ,    9.142ms ,    9.023ms
sublime         , ssbo_inlined_instr_20_4   ,   75.464ms ,   78.125ms ,   74.769ms ,   21.399ms ,   31.250ms ,   52.627ms ,   74.788ms ,    3.799ms ,    0.000ms ,    0.158ms ,    0.000ms ,    4.716ms ,   15.625ms ,    4.709ms ,    4.484ms ,    0.952ms ,    0.000ms ,    0.325ms ,    0.201ms ,    0.991ms ,    0.000ms ,   37.925ms ,   37.795ms ,   10.941ms ,   15.625ms ,    9.511ms ,    9.412ms
