scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , one_ssbo_ext_sdf_list     ,  115.384ms ,  187.500ms ,  114.961ms ,    9.533ms ,   31.250ms ,   91.600ms ,  114.281ms ,    3.416ms ,    0.000ms ,    0.219ms ,    0.000ms ,    2.319ms ,    0.000ms ,    0.335ms ,    0.054ms ,    0.189ms ,    0.000ms ,   12.454ms ,   11.114ms ,    0.590ms ,    0.000ms ,   49.978ms ,   49.644ms ,    3.019ms ,   31.250ms ,   28.614ms ,   28.348ms
sublime         , one_ssbo_ext_one_sdf      ,  103.520ms ,  125.000ms ,  103.089ms ,    9.130ms ,   31.250ms ,   79.956ms ,  102.543ms ,    2.910ms ,   31.250ms ,    0.218ms ,    0.000ms ,    2.695ms ,    0.000ms ,    0.336ms ,    0.056ms ,    0.167ms ,    0.000ms ,   12.525ms ,   11.158ms ,    0.538ms ,    0.000ms ,   38.889ms ,   38.535ms ,    2.820ms ,    0.000ms ,   27.988ms ,   27.718ms
sublime         , one_ssbo_ext_one_sdf_pack ,  107.966ms ,  187.500ms ,  107.589ms ,    9.042ms ,   62.500ms ,   83.732ms ,  106.836ms ,    3.376ms ,   31.250ms ,    0.220ms ,    0.000ms ,    1.983ms ,    0.000ms ,    0.334ms ,    0.055ms ,    0.193ms ,    0.000ms ,   12.760ms ,   11.338ms ,    0.546ms ,    0.000ms ,   42.904ms ,   42.554ms ,    2.944ms ,   31.250ms ,   27.514ms ,   27.249ms
sublime         , inst_div                  ,  103.675ms ,  109.375ms ,  103.481ms ,    9.237ms ,   31.250ms ,   79.887ms ,  102.553ms ,    3.329ms ,    0.000ms ,    0.220ms ,    0.000ms ,    2.109ms ,    0.000ms ,    0.336ms ,    0.055ms ,    0.192ms ,    0.000ms ,   12.484ms ,   11.107ms ,    0.469ms ,    0.000ms ,   39.229ms ,   38.872ms ,    3.138ms ,   31.250ms ,   27.619ms ,   27.355ms
mediaplayer     , 1rect_1draw               ,   94.883ms ,  140.625ms ,   94.784ms ,    4.582ms ,    0.000ms ,   77.114ms ,   93.996ms ,    0.091ms ,    0.000ms ,    0.215ms ,    0.000ms ,    0.085ms ,    0.000ms ,    0.323ms ,    0.052ms ,    0.105ms ,    0.000ms ,   11.600ms ,   10.250ms ,    2.385ms ,    0.000ms ,   37.705ms ,   37.353ms ,    1.916ms ,    0.000ms ,   27.270ms ,   26.996ms
mediaplayer     , simple_vbo                ,   65.692ms ,   93.750ms ,   65.628ms ,    2.579ms ,    0.000ms ,   52.598ms ,   65.046ms ,    0.117ms ,    0.000ms ,    0.215ms ,    0.000ms ,    0.162ms ,    0.000ms ,    0.322ms ,    0.053ms ,    0.107ms ,    0.000ms ,   12.892ms ,   11.054ms ,    0.230ms ,    0.000ms ,   12.170ms ,   10.427ms ,    1.963ms ,    0.000ms ,   26.999ms ,   26.717ms
mediaplayer     , simple_vbo_stor           ,   64.843ms ,  125.000ms ,   64.787ms ,    2.440ms ,    0.000ms ,   52.095ms ,   64.210ms ,    0.112ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.172ms ,    0.000ms ,    0.321ms ,    0.053ms ,    0.107ms ,    0.000ms ,   12.542ms ,   10.717ms ,    0.212ms ,    0.000ms ,   12.105ms ,   10.373ms ,    1.837ms ,    0.000ms ,   26.914ms ,   26.634ms
mediaplayer     , complete_vbo              ,   82.297ms ,  109.375ms ,   82.212ms ,    2.778ms ,   31.250ms ,   67.735ms ,   81.519ms ,    0.178ms ,    0.000ms ,    0.214ms ,    0.000ms ,    0.237ms ,    0.000ms ,    0.328ms ,    0.054ms ,    0.118ms ,    0.000ms ,   12.642ms ,   10.967ms ,    0.283ms ,    0.000ms ,   27.240ms ,   26.906ms ,    1.962ms ,   31.250ms ,   27.312ms ,   27.046ms
mediaplayer     , one_ssbo                  ,   81.975ms ,   93.750ms ,   81.918ms ,    2.763ms ,    0.000ms ,   67.799ms ,   81.150ms ,    0.124ms ,    0.000ms ,    0.214ms ,    0.000ms ,    0.158ms ,    0.000ms ,    0.322ms ,    0.052ms ,    0.113ms ,    0.000ms ,   12.616ms ,   10.871ms ,    0.330ms ,    0.000ms ,   27.593ms ,   27.261ms ,    2.038ms ,    0.000ms ,   27.052ms ,   26.788ms
mediaplayer     , ssbo_instr_list           ,   94.037ms ,  140.625ms ,   94.108ms ,    2.816ms ,    0.000ms ,   78.681ms ,   93.131ms ,    0.124ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.169ms ,    0.000ms ,    0.326ms ,    0.055ms ,    0.108ms ,    0.000ms ,   12.666ms ,   10.988ms ,    0.348ms ,    0.000ms ,   37.802ms ,   37.489ms ,    2.067ms ,    0.000ms ,   27.675ms ,   27.411ms
